"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2021-05-31","91.5","-1.22","5.66","deGrom, Jacob",518876,594798,"strikeout","swinging_strike",,,,,"14","Merrill Kelly strikes out swinging.","R","R","R","ARI","NYM","S","2",,"1","2",2021,"0.42","0.41","0.89","1.87",,,,"0","6","Bot",,,,,"543510",,,4.458053971594931,-133.2397591902041,-4.663486843626328,4.206902225268659,25.47237562466818,-26.564148170337088,"3.47","1.59",,,,"92.9","2698","6.8",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.68",,,"0","1","0","0",,"44","4","Slider","0","3","0","3","3","0","0","3","Standard","Standard","167","-0.026","-0.173"
"SL","2021-05-31","93.0","-1.31","5.63","deGrom, Jacob",518876,594798,,"ball",,,,,"14","Merrill Kelly strikes out swinging.","R","R","R","ARI","NYM","B",,,"0","2",2021,"0.34","0.56","0.60","1.39",,,,"0","6","Bot",,,,,"543510",,,4.207779375711101,-135.44185771065574,-6.458030768300844,3.3679754818853693,26.45163930720182,-24.134181038620966,"3.28","1.57",,,,"94.5","2685","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.6",,,,,,,,"44","3","Slider","0","3","0","3","3","0","0","3","Standard","Standard","165","0","0.022"
"FF","2021-05-31","98.6","-1.36","5.49","deGrom, Jacob",518876,594798,,"swinging_strike",,,,,"12","Merrill Kelly strikes out swinging.","R","R","R","ARI","NYM","S",,,"0","1",2021,"-0.5","1.51","0.10","3.77",,,,"0","6","Bot",,,,,"543510",,,5.184899310208287,-143.53975453089012,-2.7460963941851784,-8.070456702445414,34.42109362727763,-10.913793747734402,"3.47","1.59",,,,"99.5","2609","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.63",,,,,,,,"44","2","4-Seam Fastball","0","3","0","3","3","0","0","3","Standard","Standard","218","0","-0.052"
"FF","2021-05-31","99.5","-1.23","5.51","deGrom, Jacob",518876,594798,,"called_strike",,,,,"12","Merrill Kelly strikes out swinging.","R","R","R","ARI","NYM","S",,,"0","0",2021,"-0.65","1.43","0.84","2.82",,,,"0","6","Bot",,,,,"543510",,,7.286556129077976,-144.6318740192281,-5.3481297785305575,-10.88386422659942,35.681047371760954,-11.094799129087296,"3.42","1.66",,,,"100.5","2524","7",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.49",,,,,,,,"44","1","4-Seam Fastball","0","3","0","3","3","0","0","3","Standard","Standard","216","0","-0.038"
"SL","2021-05-31","91.5","-1.17","5.63","deGrom, Jacob",642736,594798,"strikeout","swinging_strike",,,,,"14","Domingo Leyba strikes out swinging.","R","L","R","ARI","NYM","S","2",,"0","2",2021,"0.57","0.04","0.75","1.11","656976",,"502210","2","5","Bot",,,,,"543510",,,3.644120310008409,-133.24708667091272,-5.6904958103731795,6.002067066034745,28.74516218610744,-30.676045836448647,"3.32","1.51",,,,"92.7","2618","7",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.53",,,"0","1","0","0",,"40","3","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","132","-0.051","-0.302"
"SL","2021-05-31","92.2","-1.19","5.56","deGrom, Jacob",642736,594798,,"swinging_strike",,,,,"14","Domingo Leyba strikes out swinging.","R","L","R","ARI","NYM","S",,,"0","1",2021,"0.48","0.18","1.35","1.12","656976",,"502210","2","5","Bot",,,,,"543510",,,5.47550459330999,-134.09145089793336,-5.90771029701921,4.582413272086965,28.88599217756287,-28.94294807647195,"3.32","1.51",,,,"93.3","2499","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.56",,,,,,,,"40","2","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","163","0","-0.105"
"SL","2021-05-31","91.9","-1.22","5.6","deGrom, Jacob",642736,594798,,"swinging_strike_blocked",,,,,"14","Domingo Leyba strikes out swinging.","R","L","R","ARI","NYM","S",,,"0","0",2021,"0.29","0.22","1.78","0.52","656976",,"502210","2","5","Bot",,,,,"543510",,,7.049788548666424,-133.52682649688964,-7.569518855016368,1.9263122817794733,28.441640755562755,-28.0822220237822,"3.32","1.51",,,,"92.8","2543","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.59",,,,,,,,"40","1","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","162","0","-0.068"
"FF","2021-05-31","100.2","-1.19","5.51","deGrom, Jacob",502210,594798,"single","hit_into_play",,,,,"3","Josh Reddick singles on a line drive to right fielder Billy McKinney.   Pavin Smith to 3rd.","R","L","R","ARI","NYM","X","9","line_drive","0","1",2021,"-0.76","1.4","0.57","3.10",,,"656976","2","5","Bot",160.9,88.92,,,"543510",,,6.756066889379761,-145.682379507149,-4.624704853047324,-12.460270738322379,35.25078732387981,-11.423067025671163,"3.47","1.59","288","83.1","23","101.3","2506","7",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.47","0.369","0.34","0.9","1","1","0","3","39","2","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","219","0.027","0.316"
"FF","2021-05-31","99.7","-1.27","5.46","deGrom, Jacob",502210,594798,,"called_strike",,,,,"6","Josh Reddick singles on a line drive to right fielder Billy McKinney.   Pavin Smith to 3rd.","R","L","R","ARI","NYM","S",,,"0","0",2021,"-0.79","1.42","0.65","2.41",,,"656976","2","5","Bot",,,,,"543510",,,7.231077905752148,-144.97591149811015,-6.4029460769873685,-12.805703475779522,34.26298241320307,-10.870020631518127,"3.34","1.67",,,,"101.1","2443","7.1",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.37",,,,,,,,"39","1","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","226","0","-0.042"
"SL","2021-05-31","91.6","-1.22","5.63","deGrom, Jacob",656976,594798,"force_out","hit_into_play",,,,,"6","Pavin Smith grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor.   Carson Kelly out at 2nd.    Pavin Smith to 1st.","R","L","R","ARI","NYM","X","3","ground_ball","0","2",2021,"0.53","0.16","0.82","2.43",,,"608348","1","5","Bot",152.89,174.4,,,"543510",,,4.043165560762643,-133.43788620409777,-2.619729820269189,5.500966348283974,27.519164197059624,-29.91717727692517,"3.47","1.59","8","60.0","-16","92.8","2614","6.8",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.65","0.057","0.051","0","1","0","0","2","38","3","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","119","-0.031","-0.27"
"FF","2021-05-31","99.2","-1.27","5.54","deGrom, Jacob",656976,594798,,"foul",,,,,"12","Pavin Smith grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor.   Carson Kelly out at 2nd.    Pavin Smith to 1st.","R","L","R","ARI","NYM","S",,,"0","1",2021,"-0.73","1.41","1.00","2.68",,,"608348","1","5","Bot",,,,,"543510",,,8.012846770775068,-144.06613940763222,-5.723159731649085,-12.152969853660073,35.92309693747169,-11.339867212373306,"3.47","1.59","215","67.2","48","100","2453","7",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.49",,,,,,,,"38","2","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","220","0","-0.064"
"FF","2021-05-31","100.8","-1.21","5.56","deGrom, Jacob",656976,594798,,"foul",,,,,"12","Pavin Smith grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor.   Carson Kelly out at 2nd.    Pavin Smith to 1st.","R","L","R","ARI","NYM","S",,,"0","0",2021,"-0.89","1.39","0.86","2.87",,,"608348","1","5","Bot",,,,,"543510",,,7.996448071700655,-146.4292451021939,-5.4891508175374595,-14.6983057703944,37.06849286540656,-11.101950103545072,"3.47","1.59","112","47.8","53","101.9","2584","7.1",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.35",,,,,,,,"38","1","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","224","0","-0.049"
"FF","2021-05-31","100.4","-1.21","5.5","deGrom, Jacob",608348,594798,"single","hit_into_play",,,,,"9","Carson Kelly singles on a line drive to center fielder Mason Williams.","R","R","R","ARI","NYM","X","8","line_drive","1","1",2021,"-0.75","1.33","0.67","2.02",,,,"1","5","Bot",143.79,94.83,,,"543510",,,7.072986970954472,-145.97886689915288,-7.518768060596495,-12.37810085603595,33.862279413581255,-11.5955761956669,"3.47","1.59","175","90.3","10","101.8","2578","7.1",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.45","0.614","0.553","0.9","1","1","0","4","37","3","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","217","0.029","0.268"
"FF","2021-05-31","100.1","-1.28","5.48","deGrom, Jacob",608348,594798,,"ball",,,,,"14","Carson Kelly singles on a line drive to center fielder Mason Williams.","R","R","R","ARI","NYM","B",,,"0","1",2021,"-0.76","1.32","1.14","1.67",,,,"1","5","Bot",,,,,"543510",,,8.585745158333422,-145.3050407071017,-8.346985738616613,-12.777817272101606,33.44478433031794,-11.655769690331734,"3.24","1.58",,,,"101.3","2559","7",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.47",,,,,,,,"37","2","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","220","0","0.021"
"FF","2021-05-31","100.1","-1.33","5.5","deGrom, Jacob",608348,594798,,"foul",,,,,"6","Carson Kelly singles on a line drive to center fielder Mason Williams.","R","R","R","ARI","NYM","S",,,"0","0",2021,"-0.81","1.38","0.41","2.70",,,,"1","5","Bot",,,,,"543510",,,6.766206333255889,-145.51444213884767,-5.659249036321561,-13.054410547741151,34.59157931541887,-11.393588498672473,"3.47","1.59","230","83.3","62","101.1","2594","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.59",,,,,,,,"37","1","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","216","0","-0.027"
"SL","2021-05-31","89.6","-1.28","5.61","deGrom, Jacob",444482,594798,"field_out","hit_into_play",,,,,"2","David Peralta grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.","R","L","R","ARI","NYM","X","6","ground_ball","2","1",2021,"0.5","0.15","-0.17","2.92",,,,"0","5","Bot",137.53,142.1,,,"543510",,,1.722819089268546,-130.5717275148388,-1.0179215053727906,5.341586608761262,26.12427222471239,-30.436744611204432,"3.41","1.56","29","98.7","-4","90.6","2617","6.7",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.77","0.297","0.267","0","1","0","0","2","36","4","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","128","-0.025","-0.282"
"SL","2021-05-31","93.0","-1.23","5.56","deGrom, Jacob",444482,594798,,"ball",,,,,"14","David Peralta grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.","R","L","R","ARI","NYM","B",,,"1","1",2021,"0.09","0.35","1.19","0.47",,,,"0","5","Bot",,,,,"543510",,,6.071677625735532,-135.13007114114097,-8.11906725422442,-0.2761346075034964,29.591799571061518,-26.288825253020985,"3.43","1.52",,,,"94","2731","7",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.52",,,,,,,,"36","3","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","195","0","0.052"
"SL","2021-05-31","91.6","-1.35","5.62","deGrom, Jacob",444482,594798,,"ball",,,,,"14","David Peralta grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.","R","L","R","ARI","NYM","B",,,"0","1",2021,"0.2","0.34","0.25","1.14",,,,"0","5","Bot",,,,,"543510",,,3.6709979870775546,-133.29569431239253,-6.271468085008079,1.6480365529275591,26.92831955096029,-26.989441255085232,"3.39","1.59",,,,"92.8","2777","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.65",,,,,,,,"36","2","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","140","0","0.027"
"FF","2021-05-31","99.8","-1.27","5.48","deGrom, Jacob",444482,594798,,"called_strike",,,,,"3","David Peralta grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.","R","L","R","ARI","NYM","S",,,"0","0",2021,"-0.69","1.5","0.49","3.12",,,,"0","5","Bot",,,,,"543510",,,6.527773070202796,-145.07577929717843,-4.650063430571224,-11.293992919420273,35.492870806011496,-10.132452085945614,"3.24","1.58",,,,"100.9","2571","7",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.46",,,,,,,,"36","1","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","222","0","-0.038"
"FF","2021-05-31","101.2","-1.16","5.52","deGrom, Jacob",500871,594798,"field_out","hit_into_play",,,,,"12","Eduardo Escobar lines out to second baseman Jose Peraza.","R","L","R","ARI","NYM","X","4","line_drive","0","2",2021,"-0.54","1.46","1.00","2.84",,,,"2","4","Bot",144.7,143.15,,,"543510",,,7.369639371210104,-146.99265146586433,-5.647425751462933,-9.656457594445174,39.1795409988957,-9.849914860727557,"3.3","1.5","152","53.8","30","101.7","2612","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.58","0.306","0.275","0","1","0","0","1","31","3","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","219","-0.009","-0.061"
"SL","2021-05-31","92.5","-1.31","5.6","deGrom, Jacob",500871,594798,,"foul",,,,,"9","Eduardo Escobar lines out to second baseman Jose Peraza.","R","L","R","ARI","NYM","S",,,"0","1",2021,"0.54","0","0.29","1.45",,,,"2","4","Bot",,,,,"543510",,,2.9323923908154907,-134.7389252995175,-4.809549472420491,5.900287325992888,29.52678404303854,-31.382232576772047,"3.3","1.5","3","83.5","-31","93.5","2693","6.8",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.69",,,,,,,,"31","2","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","134","0","-0.024"
"SL","2021-05-31","92.4","-1.28","5.58","deGrom, Jacob",500871,594798,,"swinging_strike",,,,,"14","Eduardo Escobar lines out to second baseman Jose Peraza.","R","L","R","ARI","NYM","S",,,"0","0",2021,"0.35","0.51","0.64","0.95",,,,"2","4","Bot",,,,,"543510",,,4.208134159867626,-134.41831607143675,-7.190430521716879,3.3683245069812124,27.375940648056726,-24.7445705294878,"3.3","1.5",,,,"93.7","2585","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.56",,,,,,,,"31","1","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","186","0","-0.018"
"SL","2021-05-31","91.4","-1.24","5.6","deGrom, Jacob",606466,594798,"field_out","hit_into_play",,,,,"5","Ketel Marte grounds out, second baseman Jose Peraza to first baseman Pete Alonso.","R","L","R","ARI","NYM","X","4","ground_ball","2","1",2021,"0.62","0.22","0.18","2.51",,,,"1","4","Bot",145.01,156.72,,,"543510",,,2.2601704206918036,-133.12584686597532,-2.4288234374892603,6.978563066556697,27.29249606923723,-29.289089090751773,"3.41","1.56","41","70.2","1","92.4","2787","6.8",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.75","0.109","0.098","0","1","0","0","2","30","4","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","110","-0.017","-0.195"
"SL","2021-05-31","90.8","-1.13","5.62","deGrom, Jacob",606466,594798,,"called_strike",,,,,"9","Ketel Marte grounds out, second baseman Jose Peraza to first baseman Pete Alonso.","R","L","R","ARI","NYM","S",,,"2","0",2021,"0.6","0.26","0.66","1.87",,,,"1","4","Bot",,,,,"543510",,,3.234977774671695,-132.2715497636542,-4.103111621587997,6.420322718561065,26.877786730513645,-28.479427987543488,"3.41","1.69",,,,"92","2733","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.64",,,,,,,,"30","3","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","132","0","-0.044"
"FF","2021-05-31","100.1","-1.24","5.51","deGrom, Jacob",606466,594798,,"ball",,,,,"14","Ketel Marte grounds out, second baseman Jose Peraza to first baseman Pete Alonso.","R","L","R","ARI","NYM","B",,,"1","0",2021,"-0.78","1.5","2.07","2.38",,,,"1","4","Bot",,,,,"543510",,,11.103138269067786,-145.19405291983068,-6.852806566366236,-13.543801457315427,33.545973578192324,-9.52340488333864,"3.39","1.74",,,,"101.4","2631","7.1",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.36",,,,,,,,"30","2","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","222","0","0.05"
"SL","2021-05-31","92.2","-1.22","5.57","deGrom, Jacob",606466,594798,,"ball",,,,,"14","Ketel Marte grounds out, second baseman Jose Peraza to first baseman Pete Alonso.","R","L","R","ARI","NYM","B",,,"0","0",2021,"0.51","0.42","1.44","1.93",,,,"1","4","Bot",,,,,"543510",,,5.726552851168398,-134.31926702145654,-4.4593679066410745,5.057722490937889,26.24031518146674,-26.314278915927847,"3.41","1.71",,,,"93.6","2705","6.8",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.69",,,,,,,,"30","1","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","141","0","0.026"
"FF","2021-05-31","98.1","-1.37","5.54","deGrom, Jacob",668942,594798,"field_out","hit_into_play",,,,,"6","Josh Rojas flies out to third baseman Jonathan Villar.","R","L","R","ARI","NYM","X","5","fly_ball","3","1",2021,"-0.73","1.18","0.48","2.72",,,,"0","4","Bot",85.63,135.97,,,"543510",,,6.773076440511282,-142.68593755503375,-4.910363052404358,-11.623201174567315,35.06309862885867,-15.106749530382505,"3.41","1.56","190","71.3","57","98.7","2330","6.8",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.72","0.046","0.044","0","1","0","0","3","29","5","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","218","-0.023","-0.395"
"FF","2021-05-31","98.4","-1.38","5.5","deGrom, Jacob",668942,594798,,"called_strike",,,,,"6","Josh Rojas flies out to third baseman Jonathan Villar.","R","L","R","ARI","NYM","S",,,"3","0",2021,"-0.75","1.24","0.29","2.50",,,,"0","4","Bot",,,,,"543510",,,6.332531675674736,-142.9912922624625,-5.5644562545180785,-11.769880385707655,35.44898361374269,-14.104005079386146,"3.35","1.63",,,,"99.2","2415","7",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.53",,,,,,,,"29","4","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","217","0","-0.081"
"FF","2021-05-31","99.3","-1.27","5.55","deGrom, Jacob",668942,594798,,"ball",,,,,"12","Josh Rojas flies out to third baseman Jonathan Villar.","R","L","R","ARI","NYM","B",,,"2","0",2021,"-0.7","1.26","0.96","3.41",,,,"0","4","Bot",,,,,"543510",,,7.8463428456033935,-144.38569161479913,-3.387886147401279,-11.7449682664649,36.27812540678589,-14.037554715680264,"3.47","1.64",,,,"99.9","2488","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.63",,,,,,,,"29","3","4-Seam Fastball","0","3","0","3","3","0","0","3","Infield shift","Standard","218","0","0.127"
"SL","2021-05-31","89.9","-1.34","5.62","deGrom, Jacob",668942,594798,,"ball",,,,,"14","Josh Rojas flies out to third baseman Jonathan Villar.","R","L","R","ARI","NYM","B",,,"1","0",2021,"0.55","0.04","0.82","1.30",,,,"0","4","Bot",,,,,"543510",,,4.243727281274109,-130.92462990594348,-4.890940464840343,5.481740117011471,26.18805472886559,-30.97588424333888,"3.39","1.56",,,,"91.1","2674","6.9",633926,594798,"543510","624413","606299","542340","596019","642086","592863","641856","53.62",,,,,,,,"29","2","Slider","0","3","0","3","3","0","0","3","Infield shift","Standard","108","0","0.07"
